Customer_ID,Age,Gender,Annual_Income,Occupation,Card_Type,Credit_Limit,Card_Age_Months,Monthly_Spending,Monthly_Transactions,Avg_Transaction_Value,Online_Shopping_Spending,Grocery_Spending,Fuel_Spending,Dining_Spending,Travel_Spending,Entertainment_Spending,Utility_Bill_Spending,Outstanding_Balance,Statement_Balance,Payment_Amount,Payment_Ratio,Credit_Utilization,Cash_Advance_Amount,EMI_Count,International_Transactions,Reward_Points_Earned,Reward_Points_Redeemed,Mobile_App_Login,Credit_Score
CC100795,53,F,359161,Private Employee,Basic,61000.0,11,16278.85,38,413.3,1485.66,8231.53,1253.86,432.01,1750.99,2737.09,387.71,18903.84,33321.89,32988.67,0.99,0.31,7718.94,2,1,321,61,29,666
CC100796,57,M,225644,Student,Basic,38000.0,114,10069.72,42,245.18,609.05,1849.61,962.69,1249.57,918.25,1295.26,3185.3,9124.87,19135.19,17030.32,0.89,0.24,6852.62,0,0,202,0,12,692
CC100797,37,M,2848371,Self-Employed,Gold,1092000.0,27,131325.17,139,904.39,17012.01,54194.95,15205.79,14219.36,13254.29,2453.6,14985.17,323229.79,416984.42,408644.73,0.98,0.3,0.0,2,2,5230,0,35,704
CC100798,35,F,332177,Private Employee,Basic,63000.0,54,13189.78,42,323.37,2755.23,3602.91,3137.64,1198.4,1394.7,916.37,184.54,29459.54,41441.45,41441.45,1.0,0.48,0.0,0,0,260,0,10,653
CC100799,65,F,1586684,Government Employee,Gold,608000.0,88,95597.8,101,901.42,16709.34,10842.28,6854.88,12765.9,11391.47,16374.56,20659.37,333283.55,419033.23,201135.95,0.48,0.55,0.0,2,0,3767,0,61,572
CC100800,38,M,1509297,Private Employee,Gold,576000.0,19,32741.15,83,379.73,3125.53,10921.63,11146.62,1918.89,2193.09,1750.75,1684.64,265901.21,293761.38,114566.94,0.39,0.47,87650.56,1,2,1311,0,27,533
CC100801,19,M,1687642,Government Employee,Platinum,879000.0,45,88979.41,117,738.29,15038.99,16461.79,2505.57,1057.73,9036.57,702.8,44175.98,408508.24,490759.26,377884.63,0.77,0.47,0.0,4,4,5303,1405,46,645
CC100802,36,M,755856,Government Employee,Basic,141000.0,61,35231.79,67,515.75,1437.12,6866.59,2243.03,572.61,11001.41,6948.95,6162.07,26213.8,51029.86,5613.28,0.11,0.19,0.0,2,0,713,421,34,533
CC100803,37,M,708404,Retired,Silver,188000.0,61,33113.41,68,500.94,4834.06,3763.86,3383.63,3721.05,4901.84,4669.02,7839.95,80230.42,105443.72,80137.23,0.76,0.43,0.0,0,0,982,0,23,615
CC100804,25,M,1704977,Self-Employed,Platinum,954000.0,77,84952.54,103,849.04,28648.9,7385.05,5305.21,10639.86,3357.6,5392.4,24223.51,311285.76,382591.12,378765.21,0.99,0.32,0.0,3,1,5056,0,57,697
CC100805,37,M,989970,Retired,Gold,411000.0,86,39788.96,57,670.5,10342.19,7001.92,6343.78,7025.61,826.87,1877.07,6371.52,338006.25,375875.02,75175.0,0.2,0.82,30602.37,2,0,1565,164,23,428
CC100806,68,F,760344,Self-Employed,Silver,216000.0,24,20808.15,47,453.26,1945.88,1962.45,1537.49,9231.41,2280.43,2212.31,1638.18,70159.11,90134.35,53179.27,0.59,0.32,0.0,0,0,620,126,28,615
CC100807,58,F,6950000,Business Owner,Platinum,4161000.0,62,261283.58,99,2680.51,46813.75,29581.57,43448.51,22896.38,22341.7,13036.16,83165.5,3936205.01,4190590.26,3394378.11,0.81,0.92,0.0,5,5,15690,0,60,561
CC100808,30,M,652478,Private Employee,Silver,169000.0,30,30055.32,95,309.35,2564.66,6063.89,4876.02,8725.84,4470.28,2126.19,1228.45,135318.55,159152.92,125730.81,0.79,0.8,7054.94,2,1,902,98,14,569
CC100809,20,F,1653234,Private Employee,Gold,704000.0,68,97365.56,80,1219.81,15523.47,19114.78,834.35,11549.3,9705.34,827.91,39810.41,311787.94,409051.95,229069.09,0.56,0.45,0.0,3,0,3854,1403,66,602
CC100810,65,M,1354855,Private Employee,Silver,381000.0,41,41901.55,80,548.14,12464.08,12491.62,4316.59,5095.33,4546.34,2105.94,881.63,243989.1,280014.44,179209.24,0.64,0.66,65351.77,3,3,1267,0,31,542
CC100811,50,F,2031599,Business Owner,Gold,769000.0,14,76801.32,167,458.34,16153.75,5297.5,19469.43,15948.01,6967.07,7051.17,5914.4,248049.47,317358.83,314185.24,0.99,0.33,86883.06,4,0,3051,2340,48,663
CC100812,21,M,1524075,Private Employee,Gold,593000.0,41,93577.92,88,1043.79,14759.74,8224.5,3343.9,13696.81,3538.36,10922.16,39092.45,238142.71,311967.82,262052.97,0.84,0.4,0.0,4,0,3702,0,61,648
CC100813,66,M,1465396,Government Employee,Gold,631000.0,77,37369.96,46,810.4,11121.52,3768.41,5410.75,2543.62,5291.5,4666.86,4567.3,424627.74,457225.52,452653.26,0.99,0.66,86674.66,1,0,1501,0,28,647
CC100814,46,M,507212,Retired,Silver,147000.0,28,13433.59,44,313.61,3268.12,5018.01,1472.74,1548.61,722.81,475.45,927.86,46042.42,56148.72,46041.95,0.82,0.31,0.0,0,0,404,219,9,654
CC100815,32,M,769562,Private Employee,Basic,135000.0,30,44858.93,70,612.53,9004.51,12207.51,1780.53,4147.28,6497.77,2587.2,8634.13,34074.11,68567.0,65138.65,0.95,0.26,0.0,3,0,885,302,33,715
CC100816,39,M,648795,Private Employee,Silver,173000.0,84,34251.15,93,382.01,4686.38,3423.76,14677.96,1172.17,605.64,4832.47,4852.77,66270.15,96610.71,72458.03,0.75,0.38,0.0,1,0,1037,143,17,636
CC100817,25,M,155743,Student,Basic,31000.0,72,5255.99,30,179.02,1083.47,1641.19,1065.01,333.54,79.07,825.2,228.5,18825.3,23719.27,12334.02,0.52,0.6,0.0,0,1,107,17,8,540
CC100818,23,F,468991,Private Employee,Silver,136000.0,36,19433.89,68,276.94,8439.05,972.66,448.51,1824.57,4456.92,2235.32,1056.86,32173.62,50797.72,14223.36,0.28,0.24,0.0,1,0,573,146,21,568
CC100819,27,F,988542,Private Employee,Gold,433000.0,90,43428.14,77,575.82,5413.12,21691.28,3084.25,599.93,2277.52,3484.9,6877.15,235700.81,276937.72,263090.83,0.95,0.56,0.0,1,0,1753,667,34,648
CC100820,48,F,1166155,Private Employee,Gold,455000.0,17,68986.11,141,504.59,2885.35,17086.17,4066.5,15784.4,1160.1,9603.41,18400.19,115441.37,181078.73,126755.11,0.7,0.25,0.0,3,0,2734,0,22,642
CC100821,19,F,597315,Private Employee,Basic,100000.0,34,15544.35,31,502.55,771.73,6086.12,3987.35,1054.23,458.67,419.06,2767.19,76626.81,90607.73,89701.65,0.99,0.78,0.0,0,0,315,0,23,634
CC100822,32,F,2846733,Self-Employed,Gold,1167000.0,130,159346.39,106,1467.77,53575.61,55248.04,17399.09,12369.27,1264.25,3750.36,15739.77,370844.69,521995.88,438476.54,0.84,0.31,0.0,6,0,6398,2548,56,675
CC100823,32,F,1150976,Private Employee,Gold,431000.0,54,57559.57,96,625.68,5277.55,5890.6,5219.16,11842.31,8217.02,10753.68,10359.26,161456.55,215249.07,47354.8,0.22,0.38,0.0,3,1,2330,1772,21,520
CC100824,42,M,2923135,Business Owner,Platinum,1513000.0,134,167696.16,172,954.06,16746.84,38282.14,38744.48,8901.64,6699.99,19041.73,39279.35,576888.7,730711.99,474962.79,0.65,0.39,0.0,3,5,10160,2171,51,635
CC100825,49,M,2968267,Self-Employed,Gold,1109000.0,173,143157.78,160,873.11,9010.81,13339.24,15210.85,20065.93,20097.42,31571.23,33862.29,472260.02,599876.01,515893.37,0.86,0.42,0.0,4,0,5787,3018,48,649
CC100826,25,M,826880,Self-Employed,Gold,321000.0,53,51977.5,71,761.47,8919.8,6414.18,6159.09,3593.47,12218.35,11198.59,3474.01,43643.27,87761.91,76352.86,0.87,0.14,0.0,1,2,2093,497,23,723
CC100827,33,M,4164868,Business Owner,Platinum,2197000.0,52,147174.26,104,1366.89,1089.94,53401.23,35103.2,9701.0,16464.27,22667.79,8746.82,1143482.41,1271194.4,1245770.51,0.98,0.53,0.0,5,7,8847,0,48,657
CC100828,43,M,751655,Private Employee,Basic,127000.0,53,38421.81,98,381.04,6766.95,14968.53,3653.29,4184.81,5891.09,690.71,2266.42,56646.12,95041.91,76983.95,0.81,0.45,0.0,4,0,779,0,23,631
CC100829,32,M,753374,Private Employee,Silver,211000.0,31,44042.66,108,389.5,5754.58,15099.05,12407.07,1102.01,1008.29,4587.18,4084.48,206199.05,244312.86,239426.6,0.98,0.95,21797.47,1,0,1310,0,42,566
CC100830,27,F,1573091,Private Employee,Gold,584000.0,36,66819.55,160,412.33,13048.14,17534.63,9285.67,3025.87,1969.92,8970.39,12984.93,186676.94,237227.09,234854.82,0.99,0.32,0.0,3,1,2630,0,25,696
CC100831,30,F,1457473,Private Employee,Gold,593000.0,37,77669.35,148,520.49,10572.03,16226.89,2616.48,18159.69,2520.24,6279.45,21294.56,312008.2,388686.76,237098.92,0.61,0.53,0.0,6,1,3100,0,53,562
CC100832,24,M,5401806,Business Owner,Signature,4383000.0,64,328255.55,98,3274.28,17510.95,132993.44,69726.53,24684.24,10689.76,36335.33,36315.29,1505470.58,1747061.42,506647.81,0.29,0.34,0.0,5,2,26056,14446,36,532
CC100833,21,M,1452530,Private Employee,Silver,403000.0,37,49886.89,75,639.99,13808.37,5610.16,690.75,6081.85,1691.35,3501.63,18502.79,304616.68,352183.82,197222.94,0.56,0.75,0.0,4,0,1491,740,30,510
CC100834,34,F,1422464,Government Employee,Gold,602000.0,79,96247.54,136,735.19,19708.43,24722.95,16622.69,11084.49,3540.19,4371.2,16197.6,272684.6,362410.97,300801.11,0.83,0.46,0.0,3,2,3892,2146,49,653
CC100835,31,F,848395,Government Employee,Silver,235000.0,56,32131.77,76,401.81,653.34,9747.3,1966.66,3665.4,5864.35,2242.42,7992.31,96559.82,125301.53,119036.45,0.95,0.4,0.0,0,1,979,0,23,662
CC100836,53,F,319059,Student,Basic,53000.0,30,7097.9,32,223.6,1470.53,1072.37,1674.35,1113.09,1086.25,247.74,433.58,18950.93,24404.0,23671.88,0.97,0.36,0.0,0,2,141,80,9,671
CC100837,30,M,412645,Retired,Silver,118000.0,72,11175.43,18,637.54,902.31,2315.42,2431.32,622.88,1933.33,2184.1,786.08,59029.06,69687.29,67596.67,0.97,0.5,19479.22,0,0,337,0,7,677
CC100838,36,F,378255,Student,Basic,63000.0,50,13827.68,19,727.53,2465.31,2647.6,2226.16,1997.95,889.84,781.58,2819.25,26330.78,39258.91,24340.52,0.62,0.42,0.0,0,0,276,64,16,610
CC100839,40,F,1164160,Retired,Gold,476000.0,87,43675.65,54,787.11,2014.16,10726.45,7374.43,10582.91,1880.07,4676.97,6420.66,113380.41,153296.87,148697.96,0.97,0.24,45332.41,4,1,1733,0,31,705
CC100840,22,M,354749,Retired,Basic,63000.0,62,17768.43,33,528.44,1824.59,6175.2,988.92,921.97,109.44,4814.13,2934.18,35120.31,49637.32,21840.42,0.44,0.56,0.0,0,0,352,0,14,519
CC100841,37,F,540256,Private Employee,Silver,147000.0,43,34767.1,86,389.47,4412.43,10295.0,7630.17,2898.11,2759.44,1117.84,5654.11,46852.55,75327.38,72314.28,0.96,0.31,10177.57,1,3,1024,301,30,704
CC100842,24,M,482067,Private Employee,Basic,91000.0,196,23217.23,52,459.22,1308.89,4339.68,2323.05,2478.54,6166.1,2680.11,3920.87,41157.33,61664.21,59197.64,0.96,0.46,0.0,2,0,464,0,29,698
CC100843,57,M,364261,Student,Basic,63000.0,61,18962.04,41,469.15,2620.31,5576.73,3724.11,2529.49,1275.26,1461.27,1774.87,24095.49,42609.49,33661.5,0.79,0.39,7725.93,2,1,380,93,30,640
CC100844,21,M,1801237,Government Employee,Gold,783000.0,96,98508.66,93,1045.17,17428.39,9217.08,17136.17,6972.63,14776.55,23750.68,9227.16,482674.17,574477.94,568733.16,0.99,0.61,0.0,3,0,3978,2952,67,677
CC100845,32,F,2055543,Self-Employed,Platinum,1162000.0,39,100278.71,110,890.42,8666.96,16813.31,5802.92,40567.14,5998.6,16676.7,5753.08,395615.02,475284.13,437261.4,0.92,0.35,0.0,2,7,5962,1379,38,712
CC100846,20,M,728555,Retired,Silver,207000.0,83,40252.44,102,412.45,4701.88,7235.5,1486.62,4135.39,6159.18,2859.43,13674.44,50526.35,85798.68,84082.71,0.98,0.25,13646.14,1,0,1190,620,40,713
CC100847,65,F,1109233,Government Employee,Gold,475000.0,23,55381.65,106,521.13,8913.98,18711.29,9539.12,5046.65,1815.08,4733.39,6622.13,180624.15,230261.73,225656.5,0.98,0.37,28469.77,2,0,2210,248,19,680
CC100848,29,M,1068308,Government Employee,Gold,440000.0,66,56647.66,46,1280.22,2960.58,6840.7,16949.84,967.92,3812.0,14695.16,10421.46,173598.89,227420.74,225146.53,0.99,0.39,85164.14,3,0,2221,0,22,694
CC100849,37,F,499194,Retired,Silver,126000.0,87,26947.46,48,550.55,1853.49,6229.98,8855.1,5884.4,754.0,2254.3,1116.19,14768.71,37315.08,9328.77,0.25,0.12,0.0,2,0,797,0,20,597
CC100850,22,M,7749636,Business Owner,Platinum,4065000.0,79,438267.06,136,3279.56,57316.88,77491.41,106721.07,8856.91,5376.16,44689.39,137815.23,561866.95,975130.23,438808.6,0.45,0.14,280472.97,6,5,26113,0,65,622
CC100851,35,F,982272,Private Employee,Gold,383000.0,105,58054.34,53,1145.0,7145.64,11631.78,9979.88,4420.63,8430.71,10393.13,6052.57,224629.95,278445.22,206049.46,0.74,0.57,0.0,2,0,2318,0,34,613
CC100852,29,M,1491509,Self-Employed,Silver,451000.0,37,83233.69,103,777.09,26397.67,13333.94,12676.97,4370.77,6003.04,7503.76,12947.55,44036.36,125021.01,122520.59,0.98,0.1,0.0,2,0,2509,512,51,751
CC100853,54,M,599523,Private Employee,Silver,174000.0,52,28325.38,53,510.48,4202.97,12057.39,2562.74,831.94,819.86,4188.59,3661.89,112799.17,137087.16,115153.21,0.84,0.65,20390.66,3,0,863,0,25,599
CC100854,34,F,1136688,Private Employee,Gold,427000.0,17,56555.25,63,870.11,12923.03,5554.21,2146.34,13360.04,4310.23,6471.68,11789.72,129408.37,177873.02,170758.1,0.96,0.3,0.0,2,2,2302,1303,19,684
CC100855,27,F,1738153,Government Employee,Platinum,1030000.0,151,97426.05,139,728.8,6706.13,10686.14,11766.9,2243.33,13477.87,27963.85,24581.84,217806.71,288953.15,274505.49,0.95,0.21,0.0,2,8,5830,1333,44,729
CC100856,21,F,1657306,Private Employee,Platinum,923000.0,25,69990.27,177,414.61,12110.46,9254.23,7419.1,9826.17,678.62,4480.29,26221.41,356148.11,415398.5,294932.94,0.71,0.39,0.0,2,6,4162,0,30,638
CC100857,34,M,1608319,Private Employee,Gold,604000.0,28,71407.91,166,442.6,21348.74,11025.61,11833.39,3594.67,7333.33,10909.68,5362.48,67556.66,133618.19,132282.01,0.99,0.11,92321.68,3,4,2835,1819,60,731
CC100858,38,F,1277300,Private Employee,Silver,374000.0,28,76628.06,125,642.97,9129.71,26535.92,4116.75,12026.42,9309.03,8915.95,6594.29,83450.95,137193.27,120730.08,0.88,0.23,0.0,2,0,2290,0,62,703
CC100859,20,F,871732,Private Employee,Gold,317000.0,45,48969.72,81,602.74,2489.01,11020.39,5749.24,20112.85,1492.46,2708.57,5397.2,146669.82,188204.18,120450.68,0.64,0.46,0.0,1,0,1994,254,26,616
CC100860,50,F,1711087,Private Employee,Platinum,944000.0,44,121590.14,134,921.17,15119.79,39218.93,4870.6,19735.18,10968.53,10061.13,21615.99,804944.58,909248.69,336422.02,0.37,0.86,61212.28,4,1,7199,3578,43,455
CC100861,30,M,1790569,Self-Employed,Platinum,923000.0,44,65049.62,103,628.29,18809.14,6061.62,10481.0,5311.46,714.94,2685.37,20986.08,354347.41,416355.51,137397.32,0.33,0.39,0.0,2,5,3957,0,38,556
CC100862,35,M,1020724,Private Employee,Silver,301000.0,32,48165.77,98,511.99,11065.55,14365.87,4068.26,6410.26,948.18,2044.63,9263.01,111747.37,148449.45,146964.96,0.99,0.38,0.0,3,2,1428,205,41,721
CC100863,28,M,585422,Retired,Basic,97000.0,28,22357.61,47,468.28,7557.3,4722.32,1661.53,4144.49,354.21,434.42,3483.34,67631.99,83707.38,51061.5,0.61,0.71,7542.96,1,0,452,208,28,545
CC100864,25,M,2496763,Self-Employed,Gold,1064000.0,56,99738.18,78,1315.63,22752.05,28658.54,3608.48,25489.45,205.88,13837.34,5186.43,494761.61,573368.78,372689.71,0.65,0.47,34289.1,5,4,4021,1624,36,586
CC100865,41,F,5546388,Business Owner,Signature,4237000.0,101,303719.48,177,1774.61,21214.0,46037.51,40799.96,19474.43,28070.15,79804.15,68319.29,519304.87,814488.41,276926.06,0.34,0.12,142306.33,3,7,23956,0,60,610
CC100866,24,F,1858774,Government Employee,Platinum,1060000.0,93,83838.03,102,821.69,3592.93,33717.05,16383.82,5938.88,8630.03,10758.32,4817.0,832213.6,915547.17,650038.49,0.71,0.8,0.0,4,6,5101,563,61,561
CC100867,30,F,1033920,Private Employee,Gold,447000.0,47,47035.84,60,753.38,5389.45,2847.38,5922.02,1004.06,5088.33,1907.29,24877.3,142929.15,189915.98,93058.83,0.49,0.32,25584.0,2,2,1868,982,20,590
CC100868,46,M,2050321,Self-Employed,Platinum,1109000.0,23,78194.03,146,523.0,2536.48,14955.89,1910.53,11367.12,19919.26,3776.69,23728.07,293249.65,350106.12,217065.79,0.62,0.26,187241.85,4,8,4637,0,59,596
CC100869,58,F,1197472,Retired,Gold,450000.0,28,60939.37,137,438.27,2990.93,17221.06,7446.73,11883.27,2212.12,14043.28,5141.97,136485.61,181209.6,39866.11,0.22,0.3,0.0,5,1,2445,394,41,522
CC100870,27,F,872131,Private Employee,Gold,378000.0,36,39774.55,68,565.99,6964.04,7679.64,4839.59,8303.02,4934.7,1087.27,5966.29,132941.39,163964.84,119694.33,0.73,0.35,0.0,2,0,1599,1209,44,627
CC100871,32,M,1760069,Private Employee,Platinum,954000.0,84,95409.09,106,890.63,11082.31,19264.85,11231.99,13189.28,2907.64,2168.66,35564.36,477517.74,551005.36,523455.09,0.95,0.49,0.0,5,7,5816,1843,56,667
CC100872,36,F,1433083,Private Employee,Gold,534000.0,13,72883.52,108,689.78,13969.34,20428.5,4571.31,4261.93,5239.31,7556.6,16856.53,262270.22,327715.02,327715.02,1.0,0.49,0.0,3,0,2971,0,35,656
CC100873,34,F,3037027,Business Owner,Platinum,1700000.0,61,210799.52,90,2318.33,22876.14,93427.12,16331.04,17617.92,13592.31,28095.14,18859.85,586375.52,793244.31,785311.87,0.99,0.35,0.0,4,6,12635,0,51,710
CC100874,19,M,2026291,Self-Employed,Gold,731000.0,8,97790.64,69,1436.3,13895.04,29537.01,8355.07,7658.1,21304.49,3703.33,13337.6,276662.02,372214.74,320104.68,0.86,0.39,0.0,2,0,3941,0,66,657
CC100875,18,F,1444872,Government Employee,Gold,565000.0,34,81778.08,177,472.88,12846.05,22071.97,13551.21,8809.72,37.58,18385.52,6076.03,529490.95,594723.33,576881.63,0.97,0.95,0.0,4,0,3291,532,49,569
CC100876,43,M,1184611,Private Employee,Gold,454000.0,38,38731.68,79,472.2,9976.11,5689.89,12411.53,2593.78,1184.72,348.64,6527.02,295035.74,327485.63,327485.63,1.0,0.64,11039.05,2,0,1540,900,38,632
CC100877,37,F,1124221,Private Employee,Gold,446000.0,53,24967.64,30,867.63,2669.06,7074.71,4286.31,2303.18,6346.1,965.5,1322.77,196293.39,213881.43,213881.43,1.0,0.44,0.0,1,0,1000,290,20,679
CC100878,24,M,917128,Retired,Gold,339000.0,107,65961.91,115,590.16,10801.17,16661.86,6200.57,11918.29,9350.88,3057.63,7971.51,264167.29,326938.14,62118.25,0.19,0.77,0.0,4,0,2682,294,29,432
CC100879,32,F,535771,Private Employee,Silver,153000.0,43,26846.6,60,431.33,4868.79,2800.42,2803.14,3135.6,299.75,11073.06,1865.83,58678.72,82116.51,82116.51,1.0,0.39,8762.77,1,1,816,704,15,689
CC100880,31,M,803702,Government Employee,Silver,229000.0,20,35383.3,105,320.32,3897.75,6624.08,3624.37,6107.63,98.12,7869.84,7161.51,163511.43,190621.93,188715.71,0.99,0.72,0.0,4,0,1046,164,38,615
CC100881,35,M,1139131,Private Employee,Silver,336000.0,49,61902.34,149,414.69,13811.7,9751.9,11257.93,2336.08,11636.1,1910.74,11197.9,97825.27,159602.02,111721.41,0.7,0.3,18107.76,2,0,1867,215,42,647
CC100882,20,M,2009966,Self-Employed,Platinum,1208000.0,58,92237.12,169,535.87,25142.11,11313.05,13578.41,16356.26,704.2,6535.6,18607.49,208470.37,284337.73,272964.22,0.96,0.17,0.0,3,4,5525,4492,54,731
CC100883,23,F,1014773,Government Employee,Gold,392000.0,44,67087.58,122,576.5,4419.74,20049.04,14653.02,9650.26,497.07,3154.23,14664.23,139819.65,196978.21,108338.02,0.55,0.35,23289.48,3,0,2700,1473,22,578
CC100884,52,F,315154,Private Employee,Basic,57000.0,58,10833.65,19,578.64,1332.31,5080.74,2152.78,272.26,190.03,687.23,1118.3,18293.47,27065.08,21652.06,0.8,0.32,0.0,0,0,218,62,5,668
CC100885,23,M,3452954,Business Owner,Signature,2743000.0,44,205887.58,177,1115.68,61524.27,31258.16,30831.83,19066.81,20118.25,19754.59,23333.67,947689.35,1112217.87,745185.97,0.67,0.34,0.0,4,13,16795,2236,50,630
CC100886,43,F,510052,Retired,Silver,154000.0,32,14941.73,24,647.02,4311.01,3609.18,403.0,715.43,3915.67,432.07,1555.37,84904.21,96456.21,86810.59,0.9,0.55,19837.31,0,0,443,96,12,622
CC100887,34,M,1790435,Private Employee,Platinum,1022000.0,36,109935.01,153,729.82,13986.74,18802.84,30384.04,2006.38,8113.02,25721.45,10920.54,389647.82,479337.94,450577.66,0.94,0.39,0.0,4,6,6594,1695,47,690
CC100888,23,M,1490431,Private Employee,Silver,433000.0,39,56051.05,53,1090.16,9284.56,6342.5,10039.57,1180.58,18365.54,6677.56,4160.74,65005.18,115376.75,115376.75,1.0,0.15,0.0,3,2,1648,897,42,738
CC100889,27,F,4430154,Business Owner,Signature,3219000.0,143,283878.76,172,1608.11,3336.59,72242.95,67526.91,22713.7,11775.94,13096.75,93185.92,1388487.22,1603771.59,785848.08,0.49,0.42,0.0,3,12,23104,16990,46,607
CC100890,40,M,7874762,Business Owner,Platinum,4255000.0,112,208245.65,94,2190.17,8396.08,105262.18,19995.49,29920.72,9393.12,21829.48,13448.58,1928765.55,2090781.9,1756256.8,0.84,0.46,507610.27,4,2,12530,0,52,654
CC100891,54,M,5854477,Business Owner,Platinum,3431000.0,79,396460.61,115,3328.58,32707.59,15510.08,58886.02,36164.11,130531.17,34401.43,88260.21,1543225.13,1890752.08,1834029.52,0.97,0.46,0.0,4,7,23517,8471,39,669
CC100892,48,M,507616,Private Employee,Silver,135000.0,102,27439.85,42,682.75,4189.17,5492.67,1547.48,6378.18,2329.61,2798.26,4704.49,49817.19,71392.96,51402.93,0.72,0.38,0.0,2,0,818,140,20,638
CC100893,34,F,1549132,Private Employee,Gold,611000.0,34,67624.17,159,422.05,7779.86,21158.06,15372.39,12882.9,2024.57,1533.75,6872.64,295665.74,355969.15,348849.77,0.98,0.47,91254.41,3,0,2728,0,42,653
CC100894,37,M,854041,Government Employee,Gold,371000.0,58,44907.2,43,1048.81,1637.19,11754.68,9949.33,1538.73,2506.44,7083.33,10437.49,167715.54,207986.2,201746.61,0.97,0.44,0.0,3,0,1776,482,36,671
CC100895,32,M,1288515,Private Employee,Gold,540000.0,88,69197.0,112,589.79,3506.14,32555.14,5545.56,2093.91,1676.68,600.55,23219.01,182050.46,240599.65,178043.74,0.74,0.34,0.0,3,0,2776,650,34,650
CC100896,31,M,1193640,Private Employee,Silver,321000.0,87,54632.33,71,740.15,15705.34,8646.94,1515.05,4304.67,2190.74,13012.36,9257.22,98167.81,136991.52,132881.77,0.97,0.3,7595.33,3,1,1623,0,27,696
CC100897,51,M,311488,Student,Basic,55000.0,24,8184.73,40,201.04,2005.98,1535.88,1475.92,1054.91,53.89,732.23,1325.92,41308.63,47240.09,41571.28,0.88,0.77,0.0,0,0,163,38,4,582
CC100898,22,M,7415745,Business Owner,Platinum,3888000.0,44,357535.01,61,5936.07,17507.38,110864.27,85596.57,34415.09,16705.74,2724.63,89721.33,534642.13,806472.0,790342.56,0.98,0.14,308923.68,5,5,21068,8618,40,717
CC100899,21,M,1406052,Private Employee,Gold,553000.0,114,65161.65,152,432.01,3359.75,11676.15,3660.17,5879.61,11903.01,8146.09,20536.87,137186.54,194245.54,112662.41,0.58,0.25,0.0,3,1,2644,282,37,628
CC100900,25,F,6174763,Business Owner,Signature,4442000.0,23,328325.58,168,1910.71,40094.04,53998.69,24289.23,35688.78,84776.4,30813.27,58665.18,3930404.32,4231415.21,1396367.02,0.33,0.87,0.0,4,14,26167,21235,39,456
CC100901,23,F,405149,Retired,Silver,103000.0,87,11222.03,31,355.33,2223.3,4974.41,807.22,973.86,793.67,857.28,592.3,24777.59,34317.74,18874.76,0.55,0.24,0.0,0,0,335,117,6,632
CC100902,30,F,2703826,Self-Employed,Gold,1159000.0,24,114048.51,166,701.07,25496.37,25940.09,25812.83,11423.11,11238.37,6829.5,7308.24,1009707.96,1102951.91,783095.86,0.71,0.89,0.0,3,0,4571,2082,56,542
CC100903,37,M,704541,Self-Employed,Basic,134000.0,43,37369.39,58,663.61,11825.01,9727.06,6807.87,1762.93,112.5,1978.13,5155.89,26506.02,59532.53,52983.95,0.89,0.2,14172.1,3,0,736,193,26,691
CC100904,29,M,1167387,Government Employee,Silver,351000.0,42,43143.41,71,582.7,5833.88,4072.17,8002.71,2570.26,10879.07,3203.69,8581.63,80868.57,118681.79,83077.25,0.7,0.23,65942.78,2,0,1272,0,25,643
CC100905,53,M,1564815,Private Employee,Platinum,860000.0,107,99430.1,154,639.15,66801.94,4215.42,1924.56,5999.48,7465.59,7322.82,5700.29,283499.96,372246.41,85616.67,0.23,0.33,0.0,5,8,5892,0,51,556
CC100906,51,F,1246894,Private Employee,Gold,497000.0,76,72545.11,170,425.57,12267.17,23239.39,7709.97,5639.61,12347.65,2569.67,8771.66,141173.55,210271.19,52567.8,0.25,0.28,76438.06,5,0,2849,749,50,513
